record_id,dept_name,dept,category,topic,priority,content_type,asset_type,text,url,filename,source_url,crawled_at,missing_fields
aic_home_AI-Native 핵심 인재 양성을 위한 교육 체계_43dccc1a35_43dccc1a__item_0009,AI컴퓨팅학과,aic,기타,Contact,extended,contact_info,phone,042-350-2114,tel:042-350-2114,,https://aic.kaist.ac.kr/,2026-05-26T13:24:27.752357+00:00,filename
aic_welcome_message_학과장 인사말_fb6b6d8f3d_fb6b6d8f__item_0001,AI컴퓨팅학과,aic,소개,학과장 인사말,core,image,image,Uichin Lee,https://aic.kaist.ac.kr/images/deanphoto.webp,,https://aic.kaist.ac.kr/#/welcome-message,2026-05-26T13:24:36.765228+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0001,AI컴퓨팅학과,aic,구성원,교수진,extended,mixed_media,external,"학과장 이의진 중점교원, 학과장",http://ic.kaist.ac.kr,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0001,AI컴퓨팅학과,aic,구성원,교수진,extended,image,image,이의진,https://aic.kaist.ac.kr/images/uichinlee.webp,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0002,AI컴퓨팅학과,aic,구성원,교수진,extended,mixed_media,external,성민혁 중점교원,https://visualai.kaist.ac.kr,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0002,AI컴퓨팅학과,aic,구성원,교수진,extended,image,image,성민혁,https://aic.kaist.ac.kr/images/minhyuksung.webp,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0003,AI컴퓨팅학과,aic,구성원,교수진,extended,mixed_media,external,안성진 중점교원,https://mlml.kaist.ac.kr,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0003,AI컴퓨팅학과,aic,구성원,교수진,extended,image,image,안성진,https://aic.kaist.ac.kr/images/sungjinahn.webp,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0004,AI컴퓨팅학과,aic,구성원,교수진,extended,mixed_media,external,홍승훈 중점교원,https://vllab.kaist.ac.kr,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0004,AI컴퓨팅학과,aic,구성원,교수진,extended,image,image,홍승훈,https://aic.kaist.ac.kr/images/seunghoonhong.webp,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
